Order Date,Ship Date,Order ID,Sales Channel,Order Priority,Product ID,Product Category,Product Name,Unit Cost ($),Unit Price ($),Customer ID,Customer Name,Customer Segment,Country,Region,City,Quantity,Gross Sales ($),Discount %,Discount Amount ($),Net Sales ($),Total Cost ($),Gross Profit ($),Profit Margin %,Shipping Cost ($),Ship Mode,Delivery Status,Customer Rating
16-05-2024,18-05-2024,BE-12511,In-Store,High,PROD-COM-53,Computing,Pro Monitor 27,120.0,279.0,CUST-152,Customer 152,Education,Mexico,LATAM,Mexico City,3,837.0,5.0%,41.85,795.15,360.00,435.15,54.7%,8.32,Express,Delayed,4
22-09-2025,26-09-2025,BE-12512,Distributor,Medium,PROD-WEA-79,Wearables,Aura Smart Ring,70.0,199.0,CUST-993,Customer 993,Corporate,Mexico,LATAM,Mexico City,11,2189.0,0.0%,0.00,2189.00,770.00,1419.00,64.8%,40.63,Standard,Delivered,4
08-12-2024,10-12-2024,BE-12513,In-Store,Medium,PROD-MOB-39,Mobile,Alpha Lite,150.0,349.0,CUST-745,Customer 745,Consumer,Australia,APAC,Sydney,2,698.0,10.0%,69.80,628.20,300.00,328.20,52.2%,7.10,Express,Delivered,3
12-10-2024,17-10-2024,BE-12514,Online,Medium,PROD-AUD-39,Audio,Aero Headphones,80.0,199.0,CUST-296,Customer 296,Education,USA,NA,New York,6,1194.0,0.0%,0.00,1194.00,480.00,714.00,59.8%,19.74,Standard,Delivered,2
13-10-2025,15-10-2025,BE-12515,Distributor,Medium,PROD-MOB-81,Mobile,Alpha Lite,150.0,349.0,CUST-227,Customer 227,Corporate,USA,NA,Los Angeles,12,4188.0,0.0%,0.00,4188.00,1800.00,2388.00,57.0%,47.86,Overnight,Delivered,2
03-09-2025,06-09-2025,BE-12516,Online,Low,PROD-COM-16,Computing,Titan Laptop,600.0,1299.0,CUST-544,Customer 544,Consumer,Japan,APAC,Tokyo,14,18186.0,0.0%,0.00,18186.00,8400.00,9786.00,53.8%,28.21,Overnight,Delivered,5
06-02-2026,09-02-2026,BE-12517,In-Store,High,PROD-SMA-71,Smart Home,Beacon Camera,35.0,99.0,CUST-955,Customer 955,Corporate,UK,EMEA,London,8,792.0,0.0%,0.00,792.00,280.00,512.00,64.7%,25.19,Overnight,Delayed,5
19-01-2025,22-01-2025,BE-12518,In-Store,Critical,PROD-COM-39,Computing,Titan Laptop,600.0,1299.0,CUST-115,Customer 115,Education,Canada,NA,Toronto,14,18186.0,10.0%,1818.60,16367.40,8400.00,7967.40,48.7%,55.96,Overnight,Delivered,4
04-04-2024,07-04-2024,BE-12519,In-Store,High,PROD-SMA-82,Smart Home,Omni Speaker,25.0,69.0,CUST-715,Customer 715,Consumer,USA,NA,Los Angeles,9,621.0,15.0%,93.15,527.85,225.00,302.85,57.4%,20.79,Overnight,Returned,5
28-06-2025,01-07-2025,BE-12520,Distributor,High,PROD-MOB-14,Mobile,Alpha Lite,150.0,349.0,CUST-958,Customer 958,Consumer,Japan,APAC,Tokyo,2,698.0,0.0%,0.00,698.00,300.00,398.00,57.0%,5.52,Express,Returned,2
06-12-2025,10-12-2025,BE-12521,Distributor,Medium,PROD-MOB-96,Mobile,Quantum Phone X,400.0,899.0,CUST-819,Customer 819,Corporate,USA,NA,New York,12,10788.0,5.0%,539.40,10248.60,4800.00,5448.60,53.2%,51.79,Standard,Delayed,5
21-02-2025,25-02-2025,BE-12522,Online,Low,PROD-AUD-21,Audio,Wave Soundbar,110.0,299.0,CUST-831,Customer 831,Corporate,Brazil,LATAM,Sao Paulo,5,1495.0,15.0%,224.25,1270.75,550.00,720.75,56.7%,22.67,Express,Delayed,5
18-03-2025,20-03-2025,BE-12523,In-Store,Medium,PROD-MOB-12,Mobile,Quantum Phone X,400.0,899.0,CUST-872,Customer 872,Consumer,Germany,EMEA,Berlin,10,8990.0,15.0%,1348.50,7641.50,4000.00,3641.50,47.7%,35.81,Overnight,Delivered,5
10-09-2025,13-09-2025,BE-12524,In-Store,Medium,PROD-AUD-81,Audio,Wave Soundbar,110.0,299.0,CUST-103,Customer 103,Education,Brazil,LATAM,Sao Paulo,4,1196.0,0.0%,0.00,1196.00,440.00,756.00,63.2%,18.93,Overnight,Delivered,1
20-09-2025,23-09-2025,BE-12525,Online,Low,PROD-WEA-98,Wearables,Aura Smart Ring,70.0,199.0,CUST-964,Customer 964,Consumer,France,EMEA,Paris,9,1791.0,5.0%,89.55,1701.45,630.00,1071.45,63.0%,26.80,Express,Delivered,5
12-01-2026,15-01-2026,BE-12526,In-Store,High,PROD-SMA-65,Smart Home,Omni Speaker,25.0,69.0,CUST-314,Customer 314,Education,Canada,NA,Toronto,1,69.0,15.0%,10.35,58.65,25.00,33.65,57.4%,2.24,Overnight,Delivered,5
04-10-2024,07-10-2024,BE-12527,In-Store,Medium,PROD-AUD-19,Audio,Wave Soundbar,110.0,299.0,CUST-815,Customer 815,Education,Brazil,LATAM,Sao Paulo,2,598.0,15.0%,89.70,508.30,220.00,288.30,56.7%,9.47,Express,Delivered,3
27-03-2025,30-03-2025,BE-12528,Online,Medium,PROD-AUD-73,Audio,NeoBuds Pro,45.0,120.0,CUST-175,Customer 175,Consumer,India,APAC,Mumbai,4,480.0,0.0%,0.00,480.00,180.00,300.00,62.5%,15.64,Standard,Delivered,3
09-12-2025,14-12-2025,BE-12529,Distributor,Medium,PROD-AUD-53,Audio,Wave Soundbar,110.0,299.0,CUST-138,Customer 138,Corporate,Brazil,LATAM,Sao Paulo,6,1794.0,0.0%,0.00,1794.00,660.00,1134.00,63.2%,23.09,Express,Delivered,5
17-05-2025,20-05-2025,BE-12530,In-Store,Critical,PROD-WEA-48,Wearables,FitTrack Watch,50.0,149.0,CUST-234,Customer 234,Corporate,UK,EMEA,London,5,745.0,0.0%,0.00,745.00,250.00,495.00,66.4%,11.01,Express,Delivered,5
16-11-2025,19-11-2025,BE-12531,Distributor,Medium,PROD-MOB-58,Mobile,Quantum Phone X,400.0,899.0,CUST-943,Customer 943,Consumer,UK,EMEA,London,6,5394.0,20.0%,1078.80,4315.20,2400.00,1915.20,44.4%,23.81,Standard,Delivered,5
08-04-2026,10-04-2026,BE-12532,Online,Medium,PROD-WEA-44,Wearables,FitTrack Watch,50.0,149.0,CUST-554,Customer 554,Corporate,France,EMEA,Paris,5,745.0,0.0%,0.00,745.00,250.00,495.00,66.4%,23.06,Standard,Delivered,5
21-01-2024,24-01-2024,BE-12533,Distributor,High,PROD-SMA-59,Smart Home,Omni Speaker,25.0,69.0,CUST-398,Customer 398,Corporate,Mexico,LATAM,Mexico City,10,690.0,10.0%,69.00,621.00,250.00,371.00,59.7%,44.46,Express,Delayed,4
09-07-2024,14-07-2024,BE-12534,Distributor,Low,PROD-SMA-27,Smart Home,Omni Speaker,25.0,69.0,CUST-878,Customer 878,Corporate,Mexico,LATAM,Mexico City,6,414.0,10.0%,41.40,372.60,150.00,222.60,59.7%,12.50,Overnight,Delayed,4
18-04-2026,21-04-2026,BE-12535,Distributor,High,PROD-MOB-12,Mobile,Quantum Phone X,400.0,899.0,CUST-298,Customer 298,Corporate,USA,NA,New York,12,10788.0,0.0%,0.00,10788.00,4800.00,5988.00,55.5%,34.98,Standard,Delivered,2
20-04-2024,26-04-2024,BE-12536,Online,Low,PROD-AUD-42,Audio,NeoBuds Pro,45.0,120.0,CUST-554,Customer 554,Education,USA,NA,New York,5,600.0,5.0%,30.00,570.00,225.00,345.00,60.5%,11.59,Express,Delivered,4
21-04-2026,27-04-2026,BE-12537,In-Store,Medium,PROD-WEA-48,Wearables,Aura Smart Ring,70.0,199.0,CUST-196,Customer 196,Corporate,Canada,NA,Toronto,5,995.0,10.0%,99.50,895.50,350.00,545.50,60.9%,19.37,Express,Delivered,5
20-06-2025,22-06-2025,BE-12538,In-Store,Critical,PROD-MOB-98,Mobile,Alpha Lite,150.0,349.0,CUST-248,Customer 248,Consumer,Brazil,LATAM,Sao Paulo,6,2094.0,10.0%,209.40,1884.60,900.00,984.60,52.2%,14.90,Standard,Delivered,3
09-01-2026,12-01-2026,BE-12539,Online,Low,PROD-MOB-49,Mobile,Quantum Phone X,400.0,899.0,CUST-653,Customer 653,Consumer,UK,EMEA,London,5,4495.0,5.0%,224.75,4270.25,2000.00,2270.25,53.2%,19.17,Express,Delivered,4
20-03-2025,21-03-2025,BE-12540,Distributor,Medium,PROD-AUD-83,Audio,Aero Headphones,80.0,199.0,CUST-973,Customer 973,Corporate,UK,EMEA,London,1,199.0,10.0%,19.90,179.10,80.00,99.10,55.3%,3.72,Standard,Delivered,4
03-09-2025,07-09-2025,BE-12541,Online,Medium,PROD-AUD-81,Audio,NeoBuds Pro,45.0,120.0,CUST-325,Customer 325,Corporate,Japan,APAC,Tokyo,9,1080.0,5.0%,54.00,1026.00,405.00,621.00,60.5%,20.78,Overnight,Delivered,5
31-03-2026,03-04-2026,BE-12542,In-Store,Low,PROD-COM-72,Computing,Pro Monitor 27,120.0,279.0,CUST-483,Customer 483,Consumer,UK,EMEA,London,6,1674.0,10.0%,167.40,1506.60,720.00,786.60,52.2%,28.85,Standard,Delivered,4
06-12-2025,08-12-2025,BE-12543,In-Store,Low,PROD-SMA-81,Smart Home,Beacon Camera,35.0,99.0,CUST-448,Customer 448,Corporate,Canada,NA,Toronto,4,396.0,10.0%,39.60,356.40,140.00,216.40,60.7%,14.42,Overnight,Returned,1
13-04-2025,16-04-2025,BE-12544,Online,Medium,PROD-MOB-65,Mobile,Quantum Phone X,400.0,899.0,CUST-895,Customer 895,Consumer,France,EMEA,Paris,5,4495.0,0.0%,0.00,4495.00,2000.00,2495.00,55.5%,12.43,Express,Delivered,5
20-09-2024,23-09-2024,BE-12545,Distributor,High,PROD-COM-31,Computing,Pro Monitor 27,120.0,279.0,CUST-701,Customer 701,Consumer,France,EMEA,Paris,9,2511.0,15.0%,376.65,2134.35,1080.00,1054.35,49.4%,38.05,Express,Delivered,4
11-10-2025,18-10-2025,BE-12546,Distributor,Low,PROD-COM-62,Computing,Pro Monitor 27,120.0,279.0,CUST-678,Customer 678,Consumer,Mexico,LATAM,Mexico City,11,3069.0,5.0%,153.45,2915.55,1320.00,1595.55,54.7%,36.54,Standard,Delivered,5
19-02-2025,20-02-2025,BE-12547,In-Store,Low,PROD-MOB-84,Mobile,Quantum Phone X,400.0,899.0,CUST-721,Customer 721,Consumer,Australia,APAC,Sydney,3,2697.0,10.0%,269.70,2427.30,1200.00,1227.30,50.6%,12.15,Standard,Delivered,4
03-01-2026,06-01-2026,BE-12548,Distributor,High,PROD-MOB-19,Mobile,Alpha Lite,150.0,349.0,CUST-579,Customer 579,Consumer,France,EMEA,Paris,3,1047.0,0.0%,0.00,1047.00,450.00,597.00,57.0%,13.46,Standard,Delivered,5
16-06-2025,21-06-2025,BE-12549,In-Store,Medium,PROD-WEA-37,Wearables,FitTrack Watch,50.0,149.0,CUST-368,Customer 368,Corporate,Germany,EMEA,Berlin,1,149.0,20.0%,29.80,119.20,50.00,69.20,58.1%,3.50,Standard,Delivered,5
07-11-2025,10-11-2025,BE-12550,Online,Medium,PROD-MOB-39,Mobile,Alpha Lite,150.0,349.0,CUST-285,Customer 285,Consumer,UK,EMEA,London,8,2792.0,0.0%,0.00,2792.00,1200.00,1592.00,57.0%,25.19,Express,Delivered,5
11-06-2024,14-06-2024,BE-12551,Distributor,High,PROD-COM-60,Computing,Titan Laptop,600.0,1299.0,CUST-542,Customer 542,Corporate,Japan,APAC,Tokyo,8,10392.0,0.0%,0.00,10392.00,4800.00,5592.00,53.8%,22.02,Standard,Delivered,4
02-04-2024,06-04-2024,BE-12552,Online,Low,PROD-COM-43,Computing,Pro Monitor 27,120.0,279.0,CUST-903,Customer 903,Consumer,Germany,EMEA,Berlin,12,3348.0,5.0%,167.40,3180.60,1440.00,1740.60,54.7%,45.87,Overnight,Delivered,4
20-03-2026,21-03-2026,BE-12553,Distributor,Medium,PROD-AUD-74,Audio,Aero Headphones,80.0,199.0,CUST-885,Customer 885,Consumer,UK,EMEA,London,10,1990.0,0.0%,0.00,1990.00,800.00,1190.00,59.8%,23.76,Standard,Delivered,4
19-04-2025,25-04-2025,BE-12554,Distributor,Critical,PROD-SMA-49,Smart Home,Beacon Camera,35.0,99.0,CUST-559,Customer 559,Education,Canada,NA,Toronto,3,297.0,0.0%,0.00,297.00,105.00,192.00,64.7%,7.00,Express,Delivered,4
18-02-2026,23-02-2026,BE-12555,In-Store,High,PROD-COM-27,Computing,Apex Desktop,750.0,1599.0,CUST-708,Customer 708,Consumer,India,APAC,Mumbai,6,9594.0,0.0%,0.00,9594.00,4500.00,5094.00,53.1%,25.18,Overnight,Delivered,3
18-08-2025,21-08-2025,BE-12556,Distributor,Low,PROD-MOB-31,Mobile,Alpha Lite,150.0,349.0,CUST-279,Customer 279,Consumer,Brazil,LATAM,Sao Paulo,9,3141.0,5.0%,157.05,2983.95,1350.00,1633.95,54.8%,38.93,Standard,Delivered,4
22-07-2025,23-07-2025,BE-12557,Online,High,PROD-COM-95,Computing,Apex Desktop,750.0,1599.0,CUST-441,Customer 441,Consumer,Mexico,LATAM,Mexico City,11,17589.0,0.0%,0.00,17589.00,8250.00,9339.00,53.1%,54.27,Standard,Delayed,3
27-12-2025,30-12-2025,BE-12558,Distributor,Low,PROD-MOB-37,Mobile,Alpha Lite,150.0,349.0,CUST-245,Customer 245,Education,Australia,APAC,Sydney,4,1396.0,5.0%,69.80,1326.20,600.00,726.20,54.8%,13.15,Express,Delayed,5
18-11-2025,23-11-2025,BE-12559,Online,Medium,PROD-COM-93,Computing,Apex Desktop,750.0,1599.0,CUST-900,Customer 900,Consumer,Canada,NA,Toronto,14,22386.0,0.0%,0.00,22386.00,10500.00,11886.00,53.1%,44.24,Standard,Delayed,4
23-08-2025,27-08-2025,BE-12560,Online,Medium,PROD-WEA-55,Wearables,Aura Smart Ring,70.0,199.0,CUST-772,Customer 772,Consumer,Japan,APAC,Tokyo,3,597.0,0.0%,0.00,597.00,210.00,387.00,64.8%,12.78,Express,Delivered,5
03-05-2025,05-05-2025,BE-12561,Distributor,Critical,PROD-SMA-43,Smart Home,Beacon Camera,35.0,99.0,CUST-540,Customer 540,Education,Germany,EMEA,Berlin,9,891.0,0.0%,0.00,891.00,315.00,576.00,64.7%,38.69,Standard,Delivered,5
15-04-2024,18-04-2024,BE-12562,In-Store,Low,PROD-SMA-93,Smart Home,Beacon Camera,35.0,99.0,CUST-794,Customer 794,Corporate,France,EMEA,Paris,1,99.0,0.0%,0.00,99.00,35.00,64.00,64.7%,2.76,Express,Delivered,4
02-12-2025,09-12-2025,BE-12563,In-Store,Medium,PROD-MOB-22,Mobile,Quantum Phone X,400.0,899.0,CUST-284,Customer 284,Corporate,UK,EMEA,London,5,4495.0,5.0%,224.75,4270.25,2000.00,2270.25,53.2%,23.08,Standard,Delivered,3
30-03-2024,02-04-2024,BE-12564,In-Store,Medium,PROD-SMA-67,Smart Home,Beacon Camera,35.0,99.0,CUST-812,Customer 812,Corporate,France,EMEA,Paris,12,1188.0,10.0%,118.80,1069.20,420.00,649.20,60.7%,34.41,Overnight,Delivered,4
23-02-2026,24-02-2026,BE-12565,In-Store,High,PROD-SMA-55,Smart Home,Beacon Camera,35.0,99.0,CUST-367,Customer 367,Consumer,UK,EMEA,London,6,594.0,5.0%,29.70,564.30,210.00,354.30,62.8%,27.75,Overnight,Delayed,4
20-08-2024,23-08-2024,BE-12566,Online,Medium,PROD-AUD-59,Audio,NeoBuds Pro,45.0,120.0,CUST-373,Customer 373,Corporate,India,APAC,Mumbai,11,1320.0,10.0%,132.00,1188.00,495.00,693.00,58.3%,40.61,Standard,Delivered,3
23-05-2026,30-05-2026,BE-12567,In-Store,Low,PROD-WEA-30,Wearables,FitTrack Watch,50.0,149.0,CUST-362,Customer 362,Corporate,France,EMEA,Paris,8,1192.0,0.0%,0.00,1192.00,400.00,792.00,66.4%,33.47,Overnight,Delivered,4
06-07-2025,10-07-2025,BE-12568,In-Store,Medium,PROD-COM-97,Computing,Pro Monitor 27,120.0,279.0,CUST-998,Customer 998,Education,Brazil,LATAM,Sao Paulo,4,1116.0,0.0%,0.00,1116.00,480.00,636.00,57.0%,12.90,Express,Delivered,5
20-10-2024,24-10-2024,BE-12569,In-Store,Medium,PROD-WEA-74,Wearables,FitTrack Watch,50.0,149.0,CUST-770,Customer 770,Corporate,France,EMEA,Paris,2,298.0,0.0%,0.00,298.00,100.00,198.00,66.4%,6.76,Overnight,Delayed,1
27-03-2026,30-03-2026,BE-12570,Online,Medium,PROD-MOB-98,Mobile,Quantum Phone X,400.0,899.0,CUST-644,Customer 644,Education,Japan,APAC,Tokyo,6,5394.0,20.0%,1078.80,4315.20,2400.00,1915.20,44.4%,16.94,Standard,Delivered,1
26-11-2025,30-11-2025,BE-12571,Distributor,Medium,PROD-WEA-67,Wearables,Aura Smart Ring,70.0,199.0,CUST-697,Customer 697,Education,France,EMEA,Paris,3,597.0,10.0%,59.70,537.30,210.00,327.30,60.9%,9.15,Overnight,Delivered,5
22-03-2025,27-03-2025,BE-12572,In-Store,Medium,PROD-MOB-54,Mobile,Alpha Lite,150.0,349.0,CUST-259,Customer 259,Consumer,Mexico,LATAM,Mexico City,14,4886.0,5.0%,244.30,4641.70,2100.00,2541.70,54.8%,32.44,Standard,Delivered,3
17-09-2025,19-09-2025,BE-12573,In-Store,Medium,PROD-WEA-86,Wearables,FitTrack Watch,50.0,149.0,CUST-131,Customer 131,Corporate,Canada,NA,Toronto,2,298.0,0.0%,0.00,298.00,100.00,198.00,66.4%,5.54,Express,Delivered,4
03-05-2025,06-05-2025,BE-12574,Online,Low,PROD-SMA-14,Smart Home,Beacon Camera,35.0,99.0,CUST-208,Customer 208,Consumer,Brazil,LATAM,Sao Paulo,12,1188.0,0.0%,0.00,1188.00,420.00,768.00,64.7%,50.53,Standard,Delivered,5
08-05-2025,10-05-2025,BE-12575,Online,High,PROD-COM-13,Computing,Pro Monitor 27,120.0,279.0,CUST-387,Customer 387,Education,Mexico,LATAM,Mexico City,13,3627.0,10.0%,362.70,3264.30,1560.00,1704.30,52.2%,32.99,Standard,Delivered,5
30-08-2025,02-09-2025,BE-12576,Online,Medium,PROD-WEA-35,Wearables,Aura Smart Ring,70.0,199.0,CUST-497,Customer 497,Consumer,Canada,NA,Toronto,11,2189.0,0.0%,0.00,2189.00,770.00,1419.00,64.8%,30.58,Express,Delivered,1
17-10-2024,23-10-2024,BE-12577,In-Store,Critical,PROD-MOB-81,Mobile,Quantum Phone X,400.0,899.0,CUST-117,Customer 117,Corporate,Brazil,LATAM,Sao Paulo,2,1798.0,0.0%,0.00,1798.00,800.00,998.00,55.5%,5.71,Express,Delivered,5
28-12-2025,30-12-2025,BE-12578,Online,Low,PROD-SMA-93,Smart Home,Beacon Camera,35.0,99.0,CUST-579,Customer 579,Education,USA,NA,New York,8,792.0,0.0%,0.00,792.00,280.00,512.00,64.7%,23.51,Standard,Delivered,5
27-04-2024,30-04-2024,BE-12579,Distributor,Critical,PROD-MOB-10,Mobile,Alpha Lite,150.0,349.0,CUST-878,Customer 878,Corporate,Mexico,LATAM,Mexico City,1,349.0,5.0%,17.45,331.55,150.00,181.55,54.8%,3.66,Standard,Delivered,5
09-03-2024,11-03-2024,BE-12580,In-Store,Medium,PROD-SMA-83,Smart Home,Beacon Camera,35.0,99.0,CUST-110,Customer 110,Education,Germany,EMEA,Berlin,7,693.0,0.0%,0.00,693.00,245.00,448.00,64.7%,26.15,Standard,Delivered,4
24-09-2025,28-09-2025,BE-12581,Distributor,Critical,PROD-AUD-63,Audio,Aero Headphones,80.0,199.0,CUST-988,Customer 988,Corporate,USA,NA,Los Angeles,6,1194.0,15.0%,179.10,1014.90,480.00,534.90,52.7%,13.14,Standard,Delivered,4
09-02-2024,16-02-2024,BE-12582,Online,Critical,PROD-MOB-30,Mobile,Quantum Phone X,400.0,899.0,CUST-814,Customer 814,Education,Mexico,LATAM,Mexico City,8,7192.0,5.0%,359.60,6832.40,3200.00,3632.40,53.2%,36.29,Standard,Delivered,5
03-10-2024,05-10-2024,BE-12583,In-Store,Medium,PROD-COM-67,Computing,Pro Monitor 27,120.0,279.0,CUST-315,Customer 315,Education,UK,EMEA,London,2,558.0,0.0%,0.00,558.00,240.00,318.00,57.0%,5.09,Express,Delivered,5
21-08-2025,24-08-2025,BE-12584,In-Store,Critical,PROD-SMA-54,Smart Home,Omni Speaker,25.0,69.0,CUST-894,Customer 894,Corporate,Canada,NA,Toronto,7,483.0,20.0%,96.60,386.40,175.00,211.40,54.7%,14.33,Standard,Delayed,4
03-09-2024,06-09-2024,BE-12585,In-Store,Medium,PROD-MOB-19,Mobile,Quantum Phone X,400.0,899.0,CUST-981,Customer 981,Corporate,France,EMEA,Paris,2,1798.0,15.0%,269.70,1528.30,800.00,728.30,47.7%,9.61,Express,Delivered,3
08-03-2025,09-03-2025,BE-12586,In-Store,Critical,PROD-SMA-94,Smart Home,Omni Speaker,25.0,69.0,CUST-908,Customer 908,Education,Japan,APAC,Tokyo,6,414.0,5.0%,20.70,393.30,150.00,243.30,61.9%,15.25,Standard,Delivered,5
27-12-2024,30-12-2024,BE-12587,In-Store,High,PROD-WEA-37,Wearables,FitTrack Watch,50.0,149.0,CUST-656,Customer 656,Education,USA,NA,New York,1,149.0,20.0%,29.80,119.20,50.00,69.20,58.1%,3.70,Standard,Delayed,4
08-01-2025,12-01-2025,BE-12588,In-Store,Medium,PROD-SMA-19,Smart Home,Beacon Camera,35.0,99.0,CUST-616,Customer 616,Consumer,Mexico,LATAM,Mexico City,4,396.0,5.0%,19.80,376.20,140.00,236.20,62.8%,17.55,Overnight,Delivered,4
03-04-2026,07-04-2026,BE-12589,In-Store,Medium,PROD-COM-92,Computing,Titan Laptop,600.0,1299.0,CUST-657,Customer 657,Corporate,Canada,NA,Toronto,2,2598.0,0.0%,0.00,2598.00,1200.00,1398.00,53.8%,9.15,Standard,Delivered,1
21-08-2024,24-08-2024,BE-12590,Distributor,Medium,PROD-WEA-13,Wearables,Aura Smart Ring,70.0,199.0,CUST-375,Customer 375,Corporate,Canada,NA,Toronto,7,1393.0,15.0%,208.95,1184.05,490.00,694.05,58.6%,14.60,Express,Returned,3
26-03-2026,30-03-2026,BE-12591,In-Store,Critical,PROD-COM-84,Computing,Pro Monitor 27,120.0,279.0,CUST-612,Customer 612,Corporate,Canada,NA,Toronto,10,2790.0,0.0%,0.00,2790.00,1200.00,1590.00,57.0%,25.99,Standard,Delivered,3
14-01-2025,20-01-2025,BE-12592,In-Store,Medium,PROD-AUD-27,Audio,Wave Soundbar,110.0,299.0,CUST-741,Customer 741,Corporate,Australia,APAC,Sydney,4,1196.0,15.0%,179.40,1016.60,440.00,576.60,56.7%,9.21,Standard,Delivered,5
17-02-2025,19-02-2025,BE-12593,Distributor,Low,PROD-WEA-11,Wearables,Aura Smart Ring,70.0,199.0,CUST-541,Customer 541,Education,India,APAC,Mumbai,7,1393.0,5.0%,69.65,1323.35,490.00,833.35,63.0%,17.98,Express,Returned,5
12-12-2025,14-12-2025,BE-12594,Online,Low,PROD-MOB-66,Mobile,Quantum Phone X,400.0,899.0,CUST-823,Customer 823,Consumer,Germany,EMEA,Berlin,9,8091.0,0.0%,0.00,8091.00,3600.00,4491.00,55.5%,37.80,Standard,Delivered,5
18-03-2025,22-03-2025,BE-12595,In-Store,Low,PROD-WEA-18,Wearables,FitTrack Watch,50.0,149.0,CUST-447,Customer 447,Education,Germany,EMEA,Berlin,11,1639.0,0.0%,0.00,1639.00,550.00,1089.00,66.4%,52.85,Overnight,Delivered,3
11-03-2024,15-03-2024,BE-12596,In-Store,Medium,PROD-WEA-11,Wearables,FitTrack Watch,50.0,149.0,CUST-769,Customer 769,Consumer,France,EMEA,Paris,1,149.0,10.0%,14.90,134.10,50.00,84.10,62.7%,2.41,Overnight,Delivered,5
23-02-2024,25-02-2024,BE-12597,In-Store,Low,PROD-AUD-43,Audio,Aero Headphones,80.0,199.0,CUST-217,Customer 217,Consumer,Germany,EMEA,Berlin,1,199.0,15.0%,29.85,169.15,80.00,89.15,52.7%,2.44,Standard,Delivered,4
13-10-2024,16-10-2024,BE-12598,Distributor,High,PROD-MOB-50,Mobile,Quantum Phone X,400.0,899.0,CUST-488,Customer 488,Education,UK,EMEA,London,12,10788.0,15.0%,1618.20,9169.80,4800.00,4369.80,47.7%,28.32,Overnight,Delivered,1
03-02-2026,06-02-2026,BE-12599,In-Store,Medium,PROD-WEA-83,Wearables,FitTrack Watch,50.0,149.0,CUST-235,Customer 235,Education,France,EMEA,Paris,4,596.0,5.0%,29.80,566.20,200.00,366.20,64.7%,11.45,Express,Returned,4
13-09-2024,15-09-2024,BE-12600,Distributor,Low,PROD-AUD-97,Audio,Aero Headphones,80.0,199.0,CUST-281,Customer 281,Corporate,USA,NA,New York,7,1393.0,10.0%,139.30,1253.70,560.00,693.70,55.3%,34.06,Standard,Returned,5
13-12-2025,18-12-2025,BE-12601,Distributor,Medium,PROD-COM-34,Computing,Apex Desktop,750.0,1599.0,CUST-581,Customer 581,Consumer,India,APAC,Mumbai,6,9594.0,0.0%,0.00,9594.00,4500.00,5094.00,53.1%,17.24,Standard,Delivered,3
13-02-2026,16-02-2026,BE-12602,In-Store,Medium,PROD-AUD-44,Audio,Aero Headphones,80.0,199.0,CUST-875,Customer 875,Education,Brazil,LATAM,Sao Paulo,14,2786.0,0.0%,0.00,2786.00,1120.00,1666.00,59.8%,59.60,Standard,Returned,4
30-07-2024,01-08-2024,BE-12603,Distributor,Low,PROD-WEA-55,Wearables,FitTrack Watch,50.0,149.0,CUST-183,Customer 183,Education,USA,NA,New York,9,1341.0,5.0%,67.05,1273.95,450.00,823.95,64.7%,43.61,Overnight,Delayed,2
09-11-2025,14-11-2025,BE-12604,In-Store,Medium,PROD-COM-73,Computing,Pro Monitor 27,120.0,279.0,CUST-592,Customer 592,Corporate,Germany,EMEA,Berlin,9,2511.0,5.0%,125.55,2385.45,1080.00,1305.45,54.7%,38.96,Overnight,Delivered,5
31-01-2024,02-02-2024,BE-12605,In-Store,Medium,PROD-WEA-35,Wearables,Aura Smart Ring,70.0,199.0,CUST-386,Customer 386,Corporate,France,EMEA,Paris,12,2388.0,5.0%,119.40,2268.60,840.00,1428.60,63.0%,51.01,Express,Delivered,4
06-04-2026,10-04-2026,BE-12606,Distributor,Medium,PROD-MOB-19,Mobile,Alpha Lite,150.0,349.0,CUST-733,Customer 733,Education,Brazil,LATAM,Sao Paulo,4,1396.0,5.0%,69.80,1326.20,600.00,726.20,54.8%,8.34,Express,Delivered,4
13-10-2025,17-10-2025,BE-12607,Online,Medium,PROD-WEA-29,Wearables,Aura Smart Ring,70.0,199.0,CUST-443,Customer 443,Education,Brazil,LATAM,Sao Paulo,8,1592.0,10.0%,159.20,1432.80,560.00,872.80,60.9%,33.31,Standard,Delivered,5
14-04-2024,15-04-2024,BE-12608,In-Store,High,PROD-WEA-42,Wearables,Aura Smart Ring,70.0,199.0,CUST-600,Customer 600,Education,Germany,EMEA,Berlin,6,1194.0,0.0%,0.00,1194.00,420.00,774.00,64.8%,20.96,Standard,Delayed,3
16-05-2024,21-05-2024,BE-12609,Distributor,High,PROD-SMA-93,Smart Home,Omni Speaker,25.0,69.0,CUST-604,Customer 604,Education,Germany,EMEA,Berlin,10,690.0,0.0%,0.00,690.00,250.00,440.00,63.8%,34.91,Express,Delivered,3
31-01-2025,03-02-2025,BE-12610,Online,Medium,PROD-SMA-57,Smart Home,Beacon Camera,35.0,99.0,CUST-401,Customer 401,Corporate,India,APAC,Mumbai,5,495.0,20.0%,99.00,396.00,175.00,221.00,55.8%,10.00,Express,Delivered,5
